Date,Close,High,Low,Open,Volume
2011-04-07,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-04-08,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-04-11,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-04-12,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-04-13,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-04-14,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-04-15,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-04-18,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-04-19,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-04-20,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-04-25,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-04-26,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-04-27,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-04-28,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-04-29,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-05-02,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-05-03,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-05-04,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-05-05,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-05-06,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-05-09,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-05-10,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-05-11,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-05-12,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-05-13,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-05-16,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-05-17,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-05-18,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-05-19,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-05-20,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-05-23,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-05-24,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-05-25,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-05-26,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-05-27,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-05-30,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-05-31,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-06-01,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-06-02,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-06-03,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-06-06,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-06-07,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-06-08,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-06-09,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-06-10,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-06-13,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-06-14,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-06-15,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-06-16,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-06-17,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-06-20,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-06-21,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-06-22,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-06-24,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-06-27,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-06-28,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-06-29,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-06-30,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-07-01,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-07-04,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-07-05,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-07-06,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-07-07,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-07-08,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-07-11,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-07-12,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-07-13,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-07-14,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-07-15,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-07-18,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-07-19,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-07-20,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-07-21,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-07-22,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-07-25,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-07-26,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-07-27,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-07-28,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-07-29,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-08-01,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-08-02,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-08-03,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-08-04,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-08-05,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-08-08,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-08-09,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-08-10,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-08-11,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-08-12,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-08-15,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-08-16,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-08-17,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-08-18,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-08-19,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-08-22,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-08-23,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-08-24,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-08-25,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-08-26,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-08-29,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-08-30,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-08-31,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-09-01,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-09-02,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-09-05,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-09-06,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-09-08,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-09-09,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-09-12,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-09-13,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-09-14,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-09-15,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-09-16,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-09-19,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-09-20,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-09-21,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-09-22,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-09-23,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-09-26,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-09-27,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-09-28,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-09-29,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-09-30,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-10-03,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-10-04,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-10-05,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-10-06,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-10-07,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-10-10,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-10-11,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-10-13,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-10-14,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-10-17,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-10-18,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-10-19,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-10-20,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-10-21,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-10-24,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-10-25,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-10-26,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-10-27,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-10-28,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-10-31,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-11-01,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-11-03,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-11-04,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-11-07,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-11-08,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-11-09,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-11-10,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-11-11,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-11-14,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-11-16,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-11-17,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-11-18,0.6623334288597107,0.6623334288597107,0.6623334288597107,0.6623334288597107,0
2011-11-21,0.2207777202129364,0.2207777202129364,0.2207777202129364,0.2207777202129364,0
2011-11-22,0.2207777202129364,0.2207777202129364,0.2207777202129364,0.2207777202129364,0
2011-11-23,0.2207777202129364,0.2207777202129364,0.2207777202129364,0.2207777202129364,0
2011-11-24,0.2207777202129364,0.2207777202129364,0.2207777202129364,0.2207777202129364,0
2011-11-25,0.2207777202129364,0.2207777202129364,0.2207777202129364,0.2207777202129364,0
2011-11-28,0.2207777202129364,0.2207777202129364,0.2207777202129364,0.2207777202129364,0
2011-11-29,0.2207777202129364,0.2207777202129364,0.2207777202129364,0.2207777202129364,0
2011-11-30,0.2207777202129364,0.2207777202129364,0.2207777202129364,0.2207777202129364,0
2011-12-01,0.2207777202129364,0.2207777202129364,0.2207777202129364,0.2207777202129364,0
2011-12-02,0.2207777202129364,0.2207777202129364,0.2207777202129364,0.2207777202129364,0
2011-12-05,0.2207777202129364,0.2207777202129364,0.2207777202129364,0.2207777202129364,0
2011-12-06,0.2207777202129364,0.2207777202129364,0.2207777202129364,0.2207777202129364,0
2011-12-07,0.2207777202129364,0.2207777202129364,0.2207777202129364,0.2207777202129364,0
2011-12-08,0.2207777202129364,0.2207777202129364,0.2207777202129364,0.2207777202129364,0
2011-12-09,0.2207777202129364,0.2207777202129364,0.2207777202129364,0.2207777202129364,0
2011-12-12,0.2207777202129364,0.2207777202129364,0.2207777202129364,0.2207777202129364,0
2011-12-13,0.2207777202129364,0.2207777202129364,0.2207777202129364,0.2207777202129364,0
2011-12-14,0.2207777202129364,0.2207777202129364,0.2207777202129364,0.2207777202129364,0
2011-12-15,0.2207777202129364,0.2207777202129364,0.2207777202129364,0.2207777202129364,0
2011-12-16,0.2207777202129364,0.2207777202129364,0.2207777202129364,0.2207777202129364,0
2011-12-19,0.2207777202129364,0.2207777202129364,0.2207777202129364,0.2207777202129364,0
2011-12-20,0.2207777202129364,0.2207777202129364,0.2207777202129364,0.2207777202129364,0
2011-12-21,0.2207777202129364,0.2207777202129364,0.2207777202129364,0.2207777202129364,0
2011-12-22,0.2207777202129364,0.2207777202129364,0.2207777202129364,0.2207777202129364,0
2011-12-23,0.2207777202129364,0.2207777202129364,0.2207777202129364,0.2207777202129364,0
2011-12-26,0.2207777202129364,0.2207777202129364,0.2207777202129364,0.2207777202129364,0
2011-12-27,0.2207777202129364,0.2207777202129364,0.2207777202129364,0.2207777202129364,0
2011-12-28,0.2207777202129364,0.2207777202129364,0.2207777202129364,0.2207777202129364,0
2011-12-29,0.2207777202129364,0.2207777202129364,0.2207777202129364,0.2207777202129364,0
2012-01-02,0.24182119965553284,0.24182119965553284,0.24182119965553284,0.24182119965553284,0
2012-01-03,0.24182119965553284,0.24182119965553284,0.24182119965553284,0.24182119965553284,0
2012-01-04,0.24182119965553284,0.24182119965553284,0.24182119965553284,0.24182119965553284,0
2012-01-05,0.24182119965553284,0.24182119965553284,0.24182119965553284,0.24182119965553284,0
2012-01-06,0.24182119965553284,0.24182119965553284,0.24182119965553284,0.24182119965553284,0
2012-01-09,0.24182119965553284,0.24182119965553284,0.24182119965553284,0.24182119965553284,0
2012-01-10,0.24182119965553284,0.24182119965553284,0.24182119965553284,0.24182119965553284,0
2012-01-11,0.24182119965553284,0.24182119965553284,0.24182119965553284,0.24182119965553284,0
2012-01-12,0.24182119965553284,0.24182119965553284,0.24182119965553284,0.24182119965553284,0
2012-01-13,0.24182119965553284,0.24182119965553284,0.24182119965553284,0.24182119965553284,0
2012-01-16,0.24182119965553284,0.24182119965553284,0.24182119965553284,0.24182119965553284,0
